time_ms,neuron_index
4.761904761904761862e+00,0.000000000000000000e+00
4.784580498866213283e+00,0.000000000000000000e+00
4.807256235827664703e+00,0.000000000000000000e+00
4.829931972789115235e+00,0.000000000000000000e+00
5.011337868480725710e+00,0.000000000000000000e+00
5.034013605442177131e+00,0.000000000000000000e+00
5.056689342403628551e+00,0.000000000000000000e+00
5.079365079365079083e+00,0.000000000000000000e+00
5.102040816326531392e+00,0.000000000000000000e+00
5.124716553287981924e+00,0.000000000000000000e+00
5.147392290249433344e+00,0.000000000000000000e+00
5.170068027210884765e+00,0.000000000000000000e+00
5.192743764172335297e+00,0.000000000000000000e+00
5.215419501133786717e+00,0.000000000000000000e+00
5.283446712018140090e+00,0.000000000000000000e+00
5.306122448979592399e+00,0.000000000000000000e+00
5.328798185941042931e+00,0.000000000000000000e+00
5.351473922902494351e+00,0.000000000000000000e+00
5.374149659863945772e+00,0.000000000000000000e+00
5.396825396825397192e+00,0.000000000000000000e+00
5.419501133786847724e+00,0.000000000000000000e+00
5.487528344671201097e+00,0.000000000000000000e+00
5.510204081632653406e+00,0.000000000000000000e+00
5.532879818594103938e+00,0.000000000000000000e+00
5.555555555555555358e+00,0.000000000000000000e+00
5.578231292517006779e+00,0.000000000000000000e+00
5.759637188208616365e+00,0.000000000000000000e+00
5.782312925170068674e+00,0.000000000000000000e+00
5.804988662131519206e+00,0.000000000000000000e+00
5.827664399092969738e+00,0.000000000000000000e+00
5.850340136054422047e+00,0.000000000000000000e+00
5.873015873015872579e+00,0.000000000000000000e+00
5.895691609977323999e+00,0.000000000000000000e+00
5.918367346938775420e+00,0.000000000000000000e+00
5.941043083900226840e+00,0.000000000000000000e+00
5.963718820861677372e+00,0.000000000000000000e+00
5.986394557823129681e+00,0.000000000000000000e+00
6.009070294784580213e+00,0.000000000000000000e+00
6.031746031746031633e+00,0.000000000000000000e+00
6.417233560090703115e+00,0.000000000000000000e+00
6.439909297052154535e+00,0.000000000000000000e+00
6.462585034013605068e+00,0.000000000000000000e+00
6.485260770975056488e+00,0.000000000000000000e+00
6.507936507936507908e+00,0.000000000000000000e+00
6.848072562358276549e+00,0.000000000000000000e+00
6.870748299319727970e+00,0.000000000000000000e+00
7.052154195011338444e+00,0.000000000000000000e+00
7.074829931972788977e+00,0.000000000000000000e+00
7.097505668934239509e+00,0.000000000000000000e+00
7.120181405895691817e+00,0.000000000000000000e+00
7.142857142857142350e+00,0.000000000000000000e+00
7.165532879818593770e+00,0.000000000000000000e+00
7.188208616780045190e+00,0.000000000000000000e+00
7.210884353741496611e+00,0.000000000000000000e+00
7.233560090702948031e+00,0.000000000000000000e+00
7.256235827664399451e+00,0.000000000000000000e+00
7.278911564625849984e+00,0.000000000000000000e+00
7.301587301587302292e+00,1.000000000000000000e+00
7.324263038548752824e+00,1.000000000000000000e+00
7.346938775510204245e+00,1.000000000000000000e+00
7.369614512471655665e+00,0.000000000000000000e+00
7.392290249433107086e+00,0.000000000000000000e+00
7.414965986394557618e+00,1.000000000000000000e+00
7.437641723356009038e+00,1.000000000000000000e+00
7.460317460317460458e+00,1.000000000000000000e+00
7.482993197278910991e+00,0.000000000000000000e+00
7.505668934240363299e+00,0.000000000000000000e+00
7.528344671201813831e+00,0.000000000000000000e+00
7.551020408163265252e+00,0.000000000000000000e+00
7.573696145124716672e+00,1.000000000000000000e+00
7.596371882086168092e+00,1.000000000000000000e+00
7.619047619047618625e+00,1.000000000000000000e+00
7.641723356009070933e+00,0.000000000000000000e+00
7.664399092970521465e+00,0.000000000000000000e+00
7.687074829931972886e+00,0.000000000000000000e+00
7.709750566893424306e+00,0.000000000000000000e+00
7.732426303854875727e+00,0.000000000000000000e+00
7.755102040816326259e+00,0.000000000000000000e+00
7.777777777777777679e+00,0.000000000000000000e+00
7.800453514739229099e+00,0.000000000000000000e+00
7.823129251700680520e+00,1.000000000000000000e+00
7.845804988662131052e+00,1.000000000000000000e+00
7.868480725623582472e+00,1.000000000000000000e+00
7.891156462585033893e+00,1.000000000000000000e+00
7.913832199546486201e+00,1.000000000000000000e+00
7.936507936507935845e+00,1.000000000000000000e+00
7.959183673469387266e+00,1.000000000000000000e+00
7.981859410430839574e+00,1.000000000000000000e+00
8.004535147392290995e+00,1.000000000000000000e+00
8.027210884353740639e+00,1.000000000000000000e+00
8.049886621315192059e+00,1.000000000000000000e+00
8.072562358276645256e+00,1.000000000000000000e+00
8.095238095238094900e+00,1.000000000000000000e+00
8.117913832199546320e+00,1.000000000000000000e+00
8.140589569160997740e+00,1.000000000000000000e+00
8.163265306122449161e+00,1.000000000000000000e+00
8.185941043083898805e+00,1.000000000000000000e+00
8.208616780045352002e+00,1.000000000000000000e+00
8.231292517006803422e+00,1.000000000000000000e+00
8.253968253968254842e+00,1.000000000000000000e+00
8.276643990929704486e+00,1.000000000000000000e+00
8.299319727891155907e+00,1.000000000000000000e+00
8.321995464852607327e+00,1.000000000000000000e+00
8.344671201814060524e+00,1.000000000000000000e+00
8.367346938775510168e+00,1.000000000000000000e+00
8.390022675736961588e+00,1.000000000000000000e+00
8.412698412698413009e+00,1.000000000000000000e+00
8.435374149659862653e+00,1.000000000000000000e+00
8.458049886621314073e+00,1.000000000000000000e+00
8.480725623582767270e+00,1.000000000000000000e+00
8.503401360544218690e+00,1.000000000000000000e+00
8.526077097505668334e+00,1.000000000000000000e+00
8.548752834467119754e+00,0.000000000000000000e+00
8.571428571428571175e+00,1.000000000000000000e+00
8.594104308390022595e+00,1.000000000000000000e+00
8.616780045351474016e+00,0.000000000000000000e+00
8.639455782312925436e+00,0.000000000000000000e+00
8.662131519274376856e+00,0.000000000000000000e+00
8.684807256235828277e+00,0.000000000000000000e+00
8.707482993197277921e+00,0.000000000000000000e+00
8.730158730158729341e+00,0.000000000000000000e+00
8.752834467120182538e+00,0.000000000000000000e+00
8.775510204081632182e+00,1.000000000000000000e+00
8.798185941043083602e+00,1.000000000000000000e+00
8.820861678004535023e+00,0.000000000000000000e+00
8.843537414965986443e+00,0.000000000000000000e+00
8.866213151927437863e+00,0.000000000000000000e+00
8.888888888888889284e+00,0.000000000000000000e+00
8.911564625850340704e+00,0.000000000000000000e+00
8.934240362811792124e+00,0.000000000000000000e+00
8.956916099773241768e+00,0.000000000000000000e+00
8.979591836734693189e+00,0.000000000000000000e+00
9.002267573696146385e+00,0.000000000000000000e+00
9.024943310657597806e+00,0.000000000000000000e+00
9.047619047619047450e+00,0.000000000000000000e+00
9.070294784580498870e+00,0.000000000000000000e+00
9.092970521541950291e+00,0.000000000000000000e+00
9.115646258503399935e+00,0.000000000000000000e+00
9.138321995464853131e+00,0.000000000000000000e+00
9.183673469387755972e+00,0.000000000000000000e+00
9.251700680272108457e+00,0.000000000000000000e+00
9.387755102040815203e+00,0.000000000000000000e+00
9.727891156462584732e+00,0.000000000000000000e+00
9.750566893424036152e+00,0.000000000000000000e+00
9.773242630385487573e+00,0.000000000000000000e+00
9.795918367346937217e+00,0.000000000000000000e+00
9.818594104308390413e+00,0.000000000000000000e+00
9.841269841269841834e+00,0.000000000000000000e+00
9.863945578231293254e+00,0.000000000000000000e+00
9.886621315192742898e+00,0.000000000000000000e+00
9.909297052154194319e+00,0.000000000000000000e+00
9.954648526077098936e+00,0.000000000000000000e+00
9.977324263038548580e+00,0.000000000000000000e+00
1.000000000000000000e+01,0.000000000000000000e+00
1.002267573696145142e+01,0.000000000000000000e+00
1.004535147392290106e+01,0.000000000000000000e+00
1.006802721088435426e+01,0.000000000000000000e+00
1.009070294784580568e+01,0.000000000000000000e+00
1.011337868480725710e+01,0.000000000000000000e+00
1.013605442176870675e+01,0.000000000000000000e+00
1.015873015873015817e+01,0.000000000000000000e+00
1.018140589569160959e+01,0.000000000000000000e+00
1.020408163265306278e+01,0.000000000000000000e+00
1.022675736961451243e+01,0.000000000000000000e+00
1.024943310657596385e+01,0.000000000000000000e+00
1.027210884353741527e+01,0.000000000000000000e+00
1.029478458049886669e+01,1.000000000000000000e+00
1.031746031746031633e+01,0.000000000000000000e+00
1.034013605442176953e+01,0.000000000000000000e+00
1.036281179138322095e+01,1.000000000000000000e+00
1.038548752834467059e+01,1.000000000000000000e+00
1.040816326530612201e+01,1.000000000000000000e+00
1.043083900226757343e+01,1.000000000000000000e+00
1.045351473922902485e+01,1.000000000000000000e+00
1.047619047619047628e+01,1.000000000000000000e+00
1.049886621315192770e+01,1.000000000000000000e+00
1.052154195011337912e+01,1.000000000000000000e+00
1.054421768707483054e+01,1.000000000000000000e+00
1.056689342403628018e+01,1.000000000000000000e+00
1.058956916099773160e+01,1.000000000000000000e+00
1.061224489795918480e+01,1.000000000000000000e+00
1.063492063492063622e+01,1.000000000000000000e+00
1.065759637188208586e+01,1.000000000000000000e+00
1.068027210884353728e+01,1.000000000000000000e+00
1.070294784580498870e+01,1.000000000000000000e+00
1.072562358276643835e+01,1.000000000000000000e+00
1.074829931972789154e+01,1.000000000000000000e+00
1.077097505668934296e+01,1.000000000000000000e+00
1.079365079365079438e+01,1.000000000000000000e+00
1.081632653061224403e+01,1.000000000000000000e+00
1.083900226757369545e+01,1.000000000000000000e+00
1.086167800453514687e+01,1.000000000000000000e+00
1.088435374149660007e+01,1.000000000000000000e+00
1.090702947845804971e+01,1.000000000000000000e+00
1.092970521541950113e+01,1.000000000000000000e+00
1.095238095238095255e+01,1.000000000000000000e+00
1.097505668934240219e+01,1.000000000000000000e+00
1.099773242630385361e+01,1.000000000000000000e+00
1.102040816326530681e+01,1.000000000000000000e+00
1.104308390022675823e+01,1.000000000000000000e+00
1.106575963718820788e+01,1.000000000000000000e+00
1.108843537414965930e+01,1.000000000000000000e+00
1.111111111111111072e+01,1.000000000000000000e+00
1.113378684807256214e+01,1.000000000000000000e+00
1.115646258503401356e+01,1.000000000000000000e+00
1.117913832199546498e+01,1.000000000000000000e+00
1.120181405895691640e+01,1.000000000000000000e+00
1.122448979591836782e+01,1.000000000000000000e+00
1.124716553287981746e+01,1.000000000000000000e+00
1.126984126984127066e+01,1.000000000000000000e+00
1.129251700680272208e+01,1.000000000000000000e+00
1.131519274376417172e+01,1.000000000000000000e+00
1.133786848072562314e+01,1.000000000000000000e+00
1.136054421768707456e+01,1.000000000000000000e+00
1.138321995464852598e+01,1.000000000000000000e+00
1.140589569160997740e+01,1.000000000000000000e+00
1.142857142857142883e+01,1.000000000000000000e+00
1.145124716553288025e+01,1.000000000000000000e+00
1.147392290249433167e+01,1.000000000000000000e+00
1.149659863945578131e+01,1.000000000000000000e+00
1.151927437641723273e+01,1.000000000000000000e+00
1.154195011337868593e+01,1.000000000000000000e+00
1.156462585034013735e+01,1.000000000000000000e+00
1.158730158730158699e+01,1.000000000000000000e+00
1.160997732426303841e+01,1.000000000000000000e+00
1.163265306122448983e+01,1.000000000000000000e+00
1.165532879818593948e+01,1.000000000000000000e+00
1.167800453514739267e+01,1.000000000000000000e+00
1.170068027210884409e+01,1.000000000000000000e+00
1.172335600907029551e+01,1.000000000000000000e+00
1.174603174603174516e+01,1.000000000000000000e+00
1.176870748299319658e+01,1.000000000000000000e+00
1.179138321995464800e+01,1.000000000000000000e+00
1.181405895691610120e+01,1.000000000000000000e+00
1.183673469387755084e+01,1.000000000000000000e+00
1.185941043083900226e+01,1.000000000000000000e+00
1.188208616780045368e+01,1.000000000000000000e+00
1.190476190476190510e+01,1.000000000000000000e+00
1.192743764172335474e+01,1.000000000000000000e+00
1.195011337868480794e+01,1.000000000000000000e+00
1.197278911564625936e+01,1.000000000000000000e+00
1.199546485260770901e+01,1.000000000000000000e+00
1.201814058956916043e+01,1.000000000000000000e+00
1.204081632653061185e+01,1.000000000000000000e+00
1.206349206349206327e+01,1.000000000000000000e+00
1.208616780045351469e+01,1.000000000000000000e+00
1.210884353741496611e+01,1.000000000000000000e+00
1.213151927437641753e+01,0.000000000000000000e+00
1.215419501133786895e+01,1.000000000000000000e+00
1.217687074829931859e+01,1.000000000000000000e+00
1.219954648526077001e+01,1.000000000000000000e+00
1.222222222222222321e+01,0.000000000000000000e+00
1.224489795918367463e+01,1.000000000000000000e+00
1.226757369614512427e+01,1.000000000000000000e+00
1.229024943310657569e+01,0.000000000000000000e+00
1.231292517006802711e+01,0.000000000000000000e+00
1.233560090702947853e+01,0.000000000000000000e+00
1.235827664399092995e+01,0.000000000000000000e+00
1.238095238095238138e+01,0.000000000000000000e+00
1.240362811791383280e+01,0.000000000000000000e+00
1.242630385487528244e+01,0.000000000000000000e+00
1.244897959183673386e+01,0.000000000000000000e+00
1.247165532879818706e+01,0.000000000000000000e+00
1.249433106575963848e+01,0.000000000000000000e+00
1.251700680272108812e+01,0.000000000000000000e+00
1.253968253968253954e+01,0.000000000000000000e+00
1.256235827664399096e+01,0.000000000000000000e+00
1.258503401360544061e+01,0.000000000000000000e+00
1.260770975056689380e+01,0.000000000000000000e+00
1.263038548752834522e+01,0.000000000000000000e+00
1.340136054421768819e+01,0.000000000000000000e+00
1.342403628117913961e+01,0.000000000000000000e+00
1.344671201814058925e+01,0.000000000000000000e+00
1.351473922902494351e+01,0.000000000000000000e+00
1.353741496598639493e+01,0.000000000000000000e+00
1.356009070294784635e+01,0.000000000000000000e+00
1.358276643990929777e+01,0.000000000000000000e+00
1.360544217687074742e+01,0.000000000000000000e+00
1.362811791383219884e+01,0.000000000000000000e+00
1.365079365079365026e+01,0.000000000000000000e+00
1.367346938775510345e+01,0.000000000000000000e+00
1.369614512471655310e+01,0.000000000000000000e+00
1.371882086167800452e+01,0.000000000000000000e+00
1.374149659863945594e+01,0.000000000000000000e+00
1.376417233560090736e+01,0.000000000000000000e+00
1.378684807256235700e+01,0.000000000000000000e+00
1.380952380952381020e+01,0.000000000000000000e+00
1.383219954648526162e+01,0.000000000000000000e+00
1.385487528344671304e+01,0.000000000000000000e+00
1.387755102040816269e+01,0.000000000000000000e+00
1.390022675736961411e+01,0.000000000000000000e+00
1.392290249433106553e+01,0.000000000000000000e+00
1.394557823129251695e+01,0.000000000000000000e+00
1.396825396825396837e+01,0.000000000000000000e+00
1.399092970521541979e+01,0.000000000000000000e+00
1.401360544217687121e+01,0.000000000000000000e+00
1.403628117913832085e+01,0.000000000000000000e+00
1.405895691609977227e+01,0.000000000000000000e+00
1.408163265306122547e+01,0.000000000000000000e+00
1.410430839002267689e+01,0.000000000000000000e+00
1.412698412698412653e+01,1.000000000000000000e+00
1.414965986394557795e+01,1.000000000000000000e+00
1.417233560090702937e+01,0.000000000000000000e+00
1.419501133786847902e+01,1.000000000000000000e+00
1.421768707482993221e+01,1.000000000000000000e+00
1.424036281179138363e+01,0.000000000000000000e+00
1.426303854875283506e+01,1.000000000000000000e+00
1.428571428571428470e+01,1.000000000000000000e+00
1.430839002267573612e+01,0.000000000000000000e+00
1.433106575963718754e+01,0.000000000000000000e+00
1.435374149659864074e+01,1.000000000000000000e+00
1.437641723356009038e+01,1.000000000000000000e+00
1.439909297052154180e+01,1.000000000000000000e+00
1.442176870748299322e+01,1.000000000000000000e+00
1.444444444444444464e+01,1.000000000000000000e+00
1.446712018140589606e+01,1.000000000000000000e+00
1.448979591836734748e+01,1.000000000000000000e+00
1.451247165532879890e+01,1.000000000000000000e+00
1.453514739229024855e+01,1.000000000000000000e+00
1.455782312925169997e+01,1.000000000000000000e+00
1.458049886621315139e+01,1.000000000000000000e+00
1.460317460317460458e+01,1.000000000000000000e+00
1.462585034013605423e+01,1.000000000000000000e+00
1.464852607709750565e+01,0.000000000000000000e+00
1.467120181405895707e+01,1.000000000000000000e+00
1.469387755102040849e+01,1.000000000000000000e+00
1.471655328798185813e+01,1.000000000000000000e+00
1.473922902494331133e+01,1.000000000000000000e+00
1.476190476190476275e+01,1.000000000000000000e+00
1.478458049886621417e+01,1.000000000000000000e+00
1.480725623582766382e+01,1.000000000000000000e+00
1.482993197278911524e+01,1.000000000000000000e+00
1.485260770975056666e+01,1.000000000000000000e+00
1.487528344671201808e+01,1.000000000000000000e+00
1.489795918367346950e+01,1.000000000000000000e+00
1.492063492063492092e+01,1.000000000000000000e+00
1.494331065759637234e+01,1.000000000000000000e+00
1.496598639455782198e+01,1.000000000000000000e+00
1.498866213151927340e+01,1.000000000000000000e+00
1.501133786848072660e+01,1.000000000000000000e+00
1.503401360544217802e+01,0.000000000000000000e+00
1.505668934240362766e+01,1.000000000000000000e+00
1.507936507936507908e+01,1.000000000000000000e+00
1.510204081632653050e+01,1.000000000000000000e+00
1.512471655328798192e+01,1.000000000000000000e+00
1.514739229024943334e+01,1.000000000000000000e+00
1.517006802721088476e+01,1.000000000000000000e+00
1.519274376417233618e+01,1.000000000000000000e+00
1.521541950113378583e+01,1.000000000000000000e+00
1.523809523809523725e+01,1.000000000000000000e+00
1.526077097505668867e+01,1.000000000000000000e+00
1.528344671201814187e+01,1.000000000000000000e+00
1.530612244897959151e+01,1.000000000000000000e+00
1.532879818594104293e+01,1.000000000000000000e+00
1.535147392290249435e+01,0.000000000000000000e+00
1.537414965986394577e+01,1.000000000000000000e+00
1.539682539682539542e+01,1.000000000000000000e+00
1.541950113378684861e+01,1.000000000000000000e+00
1.544217687074830003e+01,1.000000000000000000e+00
1.546485260770975145e+01,1.000000000000000000e+00
1.548752834467120110e+01,1.000000000000000000e+00
1.551020408163265252e+01,1.000000000000000000e+00
1.553287981859410394e+01,1.000000000000000000e+00
1.555555555555555536e+01,1.000000000000000000e+00
1.557823129251700678e+01,1.000000000000000000e+00
1.560090702947845820e+01,1.000000000000000000e+00
1.562358276643990962e+01,1.000000000000000000e+00
1.564625850340136104e+01,1.000000000000000000e+00
1.566893424036281246e+01,1.000000000000000000e+00
1.569160997732426210e+01,1.000000000000000000e+00
1.571428571428571530e+01,1.000000000000000000e+00
1.573696145124716494e+01,1.000000000000000000e+00
1.575963718820861814e+01,1.000000000000000000e+00
1.578231292517006779e+01,1.000000000000000000e+00
1.580498866213151921e+01,1.000000000000000000e+00
1.582766439909297240e+01,1.000000000000000000e+00
1.585034013605442205e+01,1.000000000000000000e+00
1.587301587301587169e+01,1.000000000000000000e+00
1.589569160997732489e+01,1.000000000000000000e+00
1.591836734693877453e+01,1.000000000000000000e+00
1.594104308390022595e+01,1.000000000000000000e+00
1.596371882086167915e+01,1.000000000000000000e+00
1.598639455782312879e+01,1.000000000000000000e+00
1.600907029478458199e+01,1.000000000000000000e+00
1.603174603174603163e+01,1.000000000000000000e+00
1.605442176870748128e+01,1.000000000000000000e+00
1.607709750566893447e+01,1.000000000000000000e+00
1.609977324263038412e+01,1.000000000000000000e+00
1.612244897959183376e+01,1.000000000000000000e+00
1.614512471655329051e+01,1.000000000000000000e+00
1.616780045351474016e+01,1.000000000000000000e+00
1.619047619047618980e+01,1.000000000000000000e+00
1.621315192743764300e+01,1.000000000000000000e+00
1.623582766439909264e+01,0.000000000000000000e+00
1.625850340136054584e+01,1.000000000000000000e+00
1.628117913832199548e+01,1.000000000000000000e+00
1.630385487528344512e+01,1.000000000000000000e+00
1.632653061224489832e+01,1.000000000000000000e+00
1.634920634920634797e+01,1.000000000000000000e+00
1.637188208616779761e+01,1.000000000000000000e+00
1.639455782312925081e+01,1.000000000000000000e+00
1.641723356009070400e+01,0.000000000000000000e+00
1.643990929705215720e+01,0.000000000000000000e+00
1.646258503401360684e+01,0.000000000000000000e+00
1.648526077097505649e+01,1.000000000000000000e+00
1.650793650793650968e+01,1.000000000000000000e+00
1.653061224489795933e+01,1.000000000000000000e+00
1.655328798185940897e+01,1.000000000000000000e+00
1.657596371882086217e+01,1.000000000000000000e+00
1.659863945578231181e+01,0.000000000000000000e+00
1.662131519274376146e+01,0.000000000000000000e+00
1.664399092970521465e+01,0.000000000000000000e+00
1.666666666666666785e+01,0.000000000000000000e+00
1.668934240362812105e+01,1.000000000000000000e+00
1.671201814058957069e+01,0.000000000000000000e+00
1.673469387755102034e+01,0.000000000000000000e+00
1.675736961451247353e+01,0.000000000000000000e+00
1.678004535147392318e+01,1.000000000000000000e+00
1.680272108843537282e+01,0.000000000000000000e+00
1.682539682539682602e+01,0.000000000000000000e+00
1.684807256235827566e+01,0.000000000000000000e+00
1.687074829931972531e+01,0.000000000000000000e+00
1.689342403628117850e+01,0.000000000000000000e+00
1.691609977324262815e+01,0.000000000000000000e+00
1.693877551020408490e+01,0.000000000000000000e+00
1.696145124716553454e+01,0.000000000000000000e+00
1.698412698412698418e+01,0.000000000000000000e+00
1.700680272108843738e+01,0.000000000000000000e+00
1.702947845804988702e+01,0.000000000000000000e+00
1.707482993197278986e+01,0.000000000000000000e+00
1.709750566893423951e+01,0.000000000000000000e+00
1.714285714285714235e+01,0.000000000000000000e+00
1.716553287981859199e+01,0.000000000000000000e+00
1.723356009070294803e+01,0.000000000000000000e+00
1.727891156462585087e+01,0.000000000000000000e+00
1.730158730158730052e+01,0.000000000000000000e+00
1.734693877551020336e+01,0.000000000000000000e+00
1.736961451247165655e+01,0.000000000000000000e+00
1.739229024943310620e+01,0.000000000000000000e+00
1.818594104308390058e+01,0.000000000000000000e+00
1.820861678004535023e+01,0.000000000000000000e+00
1.827664399092970626e+01,0.000000000000000000e+00
1.829931972789115946e+01,0.000000000000000000e+00
1.832199546485260910e+01,0.000000000000000000e+00
1.834467120181405875e+01,0.000000000000000000e+00
1.836734693877551194e+01,0.000000000000000000e+00
1.839002267573696159e+01,0.000000000000000000e+00
1.843537414965986443e+01,0.000000000000000000e+00
1.845804988662131407e+01,0.000000000000000000e+00
1.848072562358276372e+01,0.000000000000000000e+00
1.850340136054421691e+01,0.000000000000000000e+00
1.852607709750566656e+01,0.000000000000000000e+00
1.854875283446712331e+01,0.000000000000000000e+00
1.857142857142857295e+01,0.000000000000000000e+00
1.859410430839002260e+01,0.000000000000000000e+00
1.861678004535147579e+01,0.000000000000000000e+00
1.863945578231292544e+01,0.000000000000000000e+00
1.866213151927437508e+01,0.000000000000000000e+00
1.868480725623582828e+01,0.000000000000000000e+00
1.870748299319727792e+01,1.000000000000000000e+00
1.873015873015872756e+01,1.000000000000000000e+00
1.875283446712018076e+01,0.000000000000000000e+00
1.877551020408163041e+01,0.000000000000000000e+00
1.879818594104308360e+01,0.000000000000000000e+00
1.882086167800453680e+01,1.000000000000000000e+00
1.884353741496598644e+01,0.000000000000000000e+00
1.886621315192743964e+01,0.000000000000000000e+00
1.888888888888888928e+01,1.000000000000000000e+00
1.891156462585033893e+01,1.000000000000000000e+00
1.893424036281179212e+01,0.000000000000000000e+00
1.895691609977324177e+01,0.000000000000000000e+00
1.897959183673469497e+01,1.000000000000000000e+00
1.900226757369614461e+01,1.000000000000000000e+00
1.902494331065759425e+01,1.000000000000000000e+00
1.904761904761904745e+01,1.000000000000000000e+00
1.907029478458050065e+01,1.000000000000000000e+00
1.909297052154195029e+01,1.000000000000000000e+00
1.911564625850340349e+01,1.000000000000000000e+00
1.913832199546485313e+01,1.000000000000000000e+00
